id_sch,name,address,dcode,dname,type,tel,fax,url,num_stu,room,teacher,lat,lng
3110011514,โรงเรียนสุวิทย์เสรีอนุสรณ์,10/11 หมู่ 11 ซอยหมู่บ้านเสรีอ่อนนุช แขวงประเวศ เขตประเวศ,1032,ประเวศ,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2321 3738,-,facebook.com/suwitseree.school/,983,32,51,13.70928594,100.6619304
3110011701,โรงเรียนวัดดอนเมือง (ทหารอากาศอุทิศ),1/4 หมู่ 10 ถนนเชิดวุฒากาศ แขวงดอนเมือง เขตดอนเมือง 10210,1036,ดอนเมือง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2566 1918,0 2566 1918,www.watdonmuangschool.ac.th/,1465,44,77,13.92148894,100.6010943
3110021704,โรงเรียนประชาอุทิศ (จันทาบอนุสรณ์),116 ถนนประชาอุทิศ ซอย 6 แขวงดอนเมือง เขตดอนเมือง กรุงเทพมหานคร 10210,1036,ดอนเมือง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2565 2525,0 2565 2525 ต่อ 101,www.prachautid.com,2511,84,124,13.92298406,100.5839295
3110021703,โรงเรียนวัดเวฬุวนาราม (สินทรัพย์อนุสรณ์),678 ถนนวัดเวฬุวนาราม แขวงดอนเมือง เขตดอนเมือง กรุงเทพมหานคร 10210,1036,ดอนเมือง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2573 4956,0 2983 3178,www.wwlschool.ac.th/,1456,48,51,13.91459361,100.5660871
3110011515,โรงเรียนอยู่เป็นสุขอนุสรณ์,13 ซ. สุภาพงษ์ 1 ถนนศรีนครินทร์ เขตประเวศ กรุงเทพมหานคร 10250,1032,ประเวศ,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2330 8711,-,www.upensuk.com/,607,23,37,13.69122993,100.6383505
3110011705,โรงเรียนเปรมประชา (สายหยุด-เกษมสงเคราะห์),209 ซอย วิภาวดี 33 แขวงทุ่งสีกัน เขตดอนเมือง กรุงเทพมหานคร 10210,1036,ดอนเมือง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2536 2196,0 2536 2196,http://school.bangkok.go.th/prempracha/indexth.html,405,18,26,13.94770526,100.6060504
3110011706,โรงเรียนบำรุงรวิวรรณวิทยา (ทุ่งสีกัน),501 หมู่ 3 ถนนเดชะตุงคะ แขวงสีกัน เขตดอนเมือง กทม 10210,1036,ดอนเมือง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2929 2172,-,www.bumrungschool.com/,1080,38,51,13.93833004,100.5828773
3110011801,โรงเรียนวัดเสมียนนารี,32/6 ถ.กำแพงเพชร 6 แขวงลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900,1030,จตุจักร,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2589 4936,0 2589 4936,www.watsamiennareeschool.com/,473,20,31,13.84042716,100.5562833
3110011802,โรงเรียนวัดเทวสุนทร,1 หมู่ 19 ถ.วิภาวดีรังสิต แขวงลาดยาว เขตจตุจักร,1030,จตุจักร,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2589 6361,0 2589 6361,www.wtsschool.ac.th/,61,8,10,13.85389488,100.5620531
3110011803,โรงเรียนบ้านลาดพร้าว,148/16-18 ซอบลาดพร้าว 41 ถ.ลาดพร้าว แขวงจันทรเกษม เขตจตุจักร,1030,จตุจักร,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2541 8512,-,http://banladprao.com/,334,14,20,13.80456595,100.5878067
3110011804,โรงเรียนรัตนโกสินทร์สมโภช (ราชทัณฑ์อุปถัมภ์),580 ซ.วัชรพล ถ.วัชรพล แขวงท่าแร้ง เขตบางเขน กรุงเทพมหานคร 10220,1030,จตุจักร,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2948 0621,-,www.rsb.ac.th/,659,27,39,13.84691171,100.5486019
3110021805,โรงเรียนเสนานิคม,1242 ซอยเสนานิคม1 ถนนพหลโยธิน แขวงจันทรเกษม เขตจตุจักร กรุงเทพมหานคร 10900,1030,จตุจักร,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2579 5543,-,www.senanikom.ac.th/,1033,35,59,13.83175178,100.5883609
3110011806,โรงเรียนประชานิเวศน์(ประถมศึกษา),ซ.10 ถนนเทศบาลรังรักษ์เหนือ แขวงลาดยาว เขตจตุจักร กรุงเทพฯ 10900,1030,จตุจักร,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2588 4028,-,www.prachaniwet.ac.th/,1745,48,88,13.84371573,100.5465548
3110012001,โรงเรียนลอยสายอนุสรณ์,41 หมู่ 12 ซอยรามอินทรา 34 ถนนรามอินทรา แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพ 10230,1038,ลาดพร้าว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2519 1222,0 2519 1222,www.loysaianusorn-school.com/,448,22,26,13.84032033,100.6324419
3110022002,โรงเรียนวัดลาดพร้าว,1 หมู่ 9 ถนนลาดพร้าว-วังหิน แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230,1038,ลาดพร้าว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2513 2410,-,www.wlp.ac.th/,795,28,44,13.80314916,100.5902389
3110012006,โรงเรียนคลองทรงกระเทียม,92 ซอยนาคนิวาส 2 ถ.นาคนิวาส แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230,1038,ลาดพร้าว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2530 1313,0 2530 1313,www.klongsong.com/,551,22,31,13.80031742,100.6128148
3110012004,โรงเรียนวัดลาดปลาเค้า,63/1 หมู่ 2 แขวงจรเข้บัว เขตลาดพร้าว,1038,ลาดพร้าว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2570 7245,0 2570 6667,www.watladplakao.com/,809,30,45,13.84738668,100.6040176
3110012003,โรงเรียนเทพวิทยา,37 หมู่ 11 ถ.พหลโยธิน 32 (เสนานิคม1) แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230,1038,ลาดพร้าว,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2570 5084,-,www.thepwittaya.ac.th/,928,29,45,13.83221421,100.5909264
3110012005,โรงเรียนเพชรถนอม (คลองเสือน้อย),43 ซอยสุคนธสวัสดิ์ 10 ถนนสุคนธสวัสดิ์ แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพ 10230,1038,ลาดพร้าว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2570 9302,0 2570 9302 ต่อ 102,http://school.bangkok.go.th/pechthanom/,1506,46,77,13.82289543,100.6157542
3110012103,โรงเรียนคลองลำเจียก,33/4 ซอยนวลจันทร์ ถนนเกษตร-นวมินทร์ แขวงนวมินทร์ เขตบึงกุ่ม กทม 10230,1027,บึงกุ่ม,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2508 0566,-,-,413,16,24,13.81835969,100.634592
3110012104,โรงเรียนวัดนวลจันทร์,43/4 ซ.รามอินทรา 40 แยก 37 ถนนรามอินทรา แขวงคลองกุ่ม เขตบึงกุ่ม,1027,บึงกุ่ม,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2519 1010,-,www.watnuanchanschool.ac.th/,617,22,30,13.81834639,100.627072
3110012101,โรงเรียนวัดบางเตย,39/1 ซ.นวมินทร์62 ถ.นวมินทร์ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240,1027,บึงกุ่ม,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2510 7983,0 2944 9137,www.watbangtoei.ac.th/,1280,43,65,13.8033842,100.649184
3110012102,โรงเรียนประภาสวิทยา,30/117 หมู่ 11 ซอยวัดสุวรรณประสิทธิ์ ถ.นวมินทร์ 42 แขวงคลองกุ่ม เขตบึงกุ่ม,1027,บึงกุ่ม,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2138 6768,-,http://203.155.220.242/prapas/,486,19,26,13.80417272,100.6622766
3110012105,โรงเรียนวัดพิชัย,30/1 ม.1 แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240,1027,บึงกุ่ม,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2377 6160,-,http://wpcs.ac.th/,182,8,11,13.77303202,100.6585792
3110022106,โรงเรียนคลองกุ่ม (เสรีไทย อนุสรณ์),106/4 หมู่ 4 ถ.เสรีไทย แขวงคลองกุ่ม เขตบึงกุ่ม,1027,บึงกุ่ม,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2376 1139,-,facebook.com/klongkhumschool,1456,49,76,13.78593615,100.6737353
3110012108,โรงเรียนแย้มจาดวิชชานุสรณ์,39/359 ซอยนวมินทร์ 163 แขวงนวลจันทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10230,1027,บึงกุ่ม,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2510 0130,-,www.yamjard.ac.th/,1629,52,81,13.83260276,100.6524421
3110012201,โรงเรียนวัดประยุรวงค์,24/1 ถ.ประชาธิปก แขวงวัดกัลยาณ์ เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2466 2654,-,https://sites.google.com/site/prayurawongs/,134,8,11,13.73708393,100.4945982
3110012203,โรงเรียนวัดบุคคโล,349 ถ.เจริญนคร แขวงบุคคโล เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2468 0659,-,http://schoolweb.eduzones.com/BUKKALO/,116,8,11,13.70037629,100.4883379
3110012204,โรงเรียนวัดดาวคนอง,ถ.เจริญนคร แขวงบุคคโล เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2246 0654,-,http://school.bangkok.go.th/watdaokhanong/Contract.html,99,8,11,13.69632769,100.4881552
3110012205,โรงเรียนวัดกัลยาณมิตร,371/3 ถนนเทศบาลสาย1 แขวงวัดกัลยาณ์ เขตธนบุรี กรุงเทพมหานคร,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2466 2655,0 2466 2655,http://watkallayanamit.co.nf/,64,8,10,13.74065008,100.490848
3110012202,โรงเรียนวัดขุนจันทร์,1174 ถนนเทอดไท 28 แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2466 3075,0 2466 3075,http://khunjansc.com/,81,8,10,13.71984313,100.4709297
3110012206,โรงเรียนวัดราชคฤห์,518 - 520 แขวงบางยี่เรือ ถ.เทอดไท แขวงบางยี่เรือ เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2466 0859,0 2466 0859,http://school.bangkok.go.th/watrajkrueh/Activities%20of%20the%20school.html,95,8,11,13.72270833,100.4800644
3110012207,โรงเรียนวัดประดิษฐาราม,33 ถ.อิสรภาพ แขวงหิรัญจี เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2457 0543,0 2457 0543,www.watchan.ac.th,142,8,12,13.7343968,100.4875167
3110012208,โรงเรียนวัดบางสะแกใน,1587 ถ.ริมทางรถไฟ แขวงตลาดพลู เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2476 6260,-,http://sakaenaisc.net/sakaenai001.html,434,17,27,13.71155385,100.4754825
3110012209,โรงเรียนวัดเวฬุราชิณ,154/1 ถ.เทอดไท แขวงบางยี่เรือ เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2466 0584,-,facebook.com/watwaerurachinschool,233,12,14,13.72624326,100.4860043
3110012210,โรงเรียนกันตทาราราม,37/59 ซอยรัชดาภิเษก 14 แขวงตลาดพลู เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2466 0390,-,https://sites.google.com/site/kantatararam/prawati-rongreiyn,136,8,12,13.71764743,100.4783499
3110012211,โรงเรียนวัดโพธินิมิตร,309 ถ.เทอดไท แขวงบางยี่เรือ เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2466 3441,-,facebook.com/Watpotinimit-School-278323665567909/?ref=page_internal,313,14,20,13.72075497,100.4847215
3110012212,โรงเรียนวัดใหม่ยายนุ้ย,ถ.วุฒากาศ แขวงตลาดพลู เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2465 0424,-,http://schoolweb.eduzones.com/watmaiyainuy/content.php?view=20140211162534PAnTMj0,95,8,10,13.71202611,100.4690411
3110012213,โรงเรียนวัดกระจับพินิจ,300/1 ถ.สมเด็จพระเจ้าตากสิน 22 บุคคโล ธนบุรี กรุงเทพ10600,1015,ธนบุรี,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2477 9158,0 2477 9158,http://school.bangkok.go.th/watkrajabpinit/,523,24,33,13.71488122,100.4859051
3110012214,โรงเรียนวัดราชวรินทร์,472 ถ.ตากสิน แขวงบุคคโล เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2438 8660,0 2438 8660,http://school.bangkok.go.th/watratjawarin/,86,8,10,13.70917313,100.4926001
3110012216,โรงเรียนวัดใหญ่ศรีสุพรรณ,98 ถ.อินทรพิทักษ์ แขวงหิรัญจี เขตธนบุรี,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2465 8104,0 2465 8104,http://jpornpen1969.wixsite.com/5555,125,8,12,13.72901189,100.488583
3110012217,โรงเรียนวัดบางน้ำชน,24 ถนนเจริญนคร แขวงสำเหร่ เขตธนบุรี กรุงเทพมหานคร 10600,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2468 4855,0 2640 1303,http://school.bangkok.go.th/watbangnamchon/,49,7,9,13.70409537,100.4907004
3110022301,โรงเรียนวัดเศวตฉัตร,8 ซอยเจริญนคร 25 แขวงบางลำภูล่าง เขตคลองสาน,1018,คลองสาน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2437 2327,0 2437 2327,www.watsaweat.ac.th,284,19,22,13.71312309,100.5060593
3110022302,โรงเรียนวัดสุทธาราม,403/1 ถ.เจริญนคร แขวงบางลำภูล่าง เขตคลองสาน,1018,คลองสาน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2438 8692,-,www.suttharam.org/web/index.php,773,24,37,13.71310939,100.4934201
3110022303,โรงเรียนวัดทองเพลง,135 ถ.เจริญนคร 14 แขวงคลองต้นไทร เขตคลองสาน,1018,คลองสาน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2438 2657,-,http://office2.bangkok.go.th/watthongplang,357,17,20,13.72447298,100.5007133
3110012304,โรงเรียนวัดทองธรรมชาติ,ถ.เชียงใหม่ แขวงคลองสาน เขตคลองสาน,1018,คลองสาน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2437 9456,-,facebook.com/watthongthammachart/,60,8,11,13.73401987,100.5064423
3110012305,โรงเรียนวัดทองนพคุณ,4645 แขวงคลองสาน เขตคลองสาน,1018,คลองสาน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2437 2040,-,facebook.com/noppakunschool,114,8,11,13.73312229,100.5083598
3110012306,โรงเรียนวัดพิชัยญาติ,32 ซ.สมเด็จเจ้าพระยา2 ถ.สมเด็จเจ้าพระยา แขวงสมเด็จเจ้าพระยา เขตคลองสาน กทม 10600,1018,คลองสาน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2861 5425,-,www.watpichaiyatschool.ac.th/,166,8,10,13.73274733,100.4971968
3110012307,โรงเรียนวัดสุวรรณ,27 ถ.เจริญนคร แขวงคลองต้นไทร เขตคลองสาน,1018,คลองสาน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2437 5585,0 2437 5585,http://schoolweb.eduzones.com/suwansc/,450,19,27,13.7241964,100.5104941
3110012401,โรงเรียนวัดนิมมานรดี,841 ถ.เพชรเกษม แขวงบางหว้า เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2413 1144,-,www.nimma.ac.th,1626,53,88,13.70932668,100.426789
3110012402,โรงเรียนวัดจันทร์ประดิษฐาราม,115 ถ.เพชรเกษม 48 แขวงบางด้วน เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2457 0543,0 2457 0543,www.watchan.ac.th,1697,64,87,13.72105367,100.4403781
3110012403,โรงเรียนวัดอ่างแก้ว (จีบ ปานขำ),38/19 ถนนเทอดไท แขวงบางหว้า เขตภาษีเจริญ กทม.,1022,ภาษีเจริญ,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2467 0514,-,www.angkaew.ac.th,672,22,41,13.7161879,100.4531451
3110012404,โรงเรียนวัดชัยฉิมพลี,40 ซอยบางแวก 69 แขวงบางแวก เขตภาษีเจริญ กทม.10160,1022,ภาษีเจริญ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2410 1662,0 2410 2396,www.chaichimplee.ac.th,332,15,19,13.73422022,100.4333383
3110012405,โรงเรียนวัดโคนอน,13 หมู่ 3-4 ถ.พัฒนาการ แขวงบางหว้า เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2467 5573,-,facebook.com/watkononbkk,158,11,16,13.71282704,100.4543634
3110012406,โรงเรียนวัดมะพร้าวเตี้ย,12 หมู่ 4 ซอยวัดมะพร้าวเตี้ย ถนนบางแวก แขวงคลองขวาง เขตภาษีเจริญ กทม 10160,1022,ภาษีเจริญ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2410 1930,-,facebook.com/WatmapraotiaSchool,363,18,23,13.7439503,100.4202478
3110012407,โรงเรียนวัดโตนด,40/1 ถนนแขวงบางแวก แขวงบางแวก เขตภาษีเจริญ กทม 10160,1022,ภาษีเจริญ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2467 3256,-,-,93,8,10,13.73630274,100.4528529
3110012408,โรงเรียนวัดตะล่อม,4 หมู่ 1 ถ.สายบางแวก แขวงบางแวก เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2410 1805,-,http://wattalom.tripod.com/,139,8,12,13.74141609,100.4286105
3110022409,โรงเรียนวัดกำแพง (เหรียญ ล้อมมานะนุกูล),43 หมู่ 10 ถนนสายบางแวก แขวงบางแวก เขตภาษีเจริญ กทม 10160,1022,ภาษีเจริญ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2410 4510,-,facebook.com/watkhampeang/,236,8,12,13.73937277,100.4457423
3110012410,โรงเรียนวัดทองศาลางาม,140 ซอยเพชรเกษม 20 แขวงปากคลองภาษีเจริญ เขตภาษีเจริญ กรุงเทพมหานคร 10160,1022,ภาษีเจริญ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2467 1516,-,http://school.bangkok.go.th/watthongsalangam,304,16,20,13.72861682,100.4639477
3110012411,โรงเรียนวัดวิจิตรการนิมิตร,1099 ถ.จรัญสนิทวงศ์ 13 แขวงคูหาสวรรค์ เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2410 7739,-,http://schoolweb.eduzones.com/wijitkrannimitSchool/index.php?page=index,181,14,16,13.73992939,100.4602082
3110012412,โรงเรียนวัดประดู่ (พ่วงอุทิศ),163 ถ.เพชรเกษม 34 แขวงปากคลอง เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2467 1976,-,www.watpradoo.ac.th/,105,8,11,13.72233189,100.4567151
3110012413,โรงเรียนบางจาก (โกมลประเสริฐอุทิศ),59 ซอยเพชรเกษม 48 แยก4-7 ถ.เพชรเกษม แขวงบางจาก เขตภาษีเจริญ,1022,ภาษีเจริญ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2457 3470,-,-,133,8,12,13.72688468,100.4464887
3110012215,โรงเรียนวัดบางสะแกนอก,154 ซอยเทอดไท 33 ถนนเทอดไท แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร,1015,ธนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2465 0350,-,www.bsnok.com,76,8,10,13.71582035,100.4755092
3110022502,โรงเรียนวัดหัวกระบือ,89 ซอยเทียนทะเล 19 ถนนบางขุนเทียน-ชายทะเล แขวงท่าข้าม เขตบางขุนเทียน,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2416 1166,-,www.bmaschool.net/wathuakrabue/first.html,994,30,50,13.61991959,100.449385
3110012503,โรงเรียนราชมนตรี (ปลื้ม - เชื่อมนุกูล),9/9 หมู่ 6 ถนนบางขุนเทียน-ชายทะเล แขวงแสมดำ เขตบางขุนเทียน กทม 10150,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2415 1546,-,facebook.com/โรงเรียนราชมนตรี-ปลื้ม-เชื่อมนุกูล-908785035854100/,1315,41,69,13.64114259,100.4357512
3110012501,โรงเรียนหมู่บ้านเกาะโพธิ์,140 ม.10 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150,1021,บางขุนเทียน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2452 8401,0 2452 8402,http://schoolweb.eduzones.com/kohpho/index.php?page=index,200,8,13,13.57808724,100.3900258
3110022505,โรงเรียนวัดแสมดำ,40 หมู่ 3 ซอยแสมดำ 24 ถนนพระราม 2 เขตบางขุนเทียน กรุงเทพ 10150,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2415 7206,0 2415 7206 (104),www.samaedamschool.com/,1221,34,59,13.59089998,100.3862098
3110012507,โรงเรียนคลองพิทยาลงกรณ์,54/3 หมู่ 10 ถนนบางขุนเทียน - ชายทะเล แขวงท่าข้าม เขตบางขุนเทียน กรุงเทพ 10150,1021,บางขุนเทียน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2452 5001,0 2452 5001,www.klongpittayalongkorn.com/,338,16,20,13.52767342,100.420277
3110012509,โรงเรียนวัดกำแพง,45/62 หมู่ 6 ถ.พระราม 2 แขวงท่าข้าม เขตบางขุนเทียน,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2415 2276,0 2415 2276 ต่อ 122,facebook.com/โรงเรียนวัดกำแพง-เขตบางขุนเทียน-272045276238840/,751,30,45,13.67898425,100.4463806
3110012510,โรงเรียนศาลเจ้า (ห้าวนุกูลวิทยา),4 ถนนบางขุนเทียนชายทะเล ซอยบางขุนเทียน 12 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพ 10150,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2415 2089,0 2893 4446,https://sites.google.com/site/sanjaobangkok/prawati-rongreiyn,979,31,41,13.66406301,100.4270986
3110012511,โรงเรียนวัดท่าข้าม,3 ซอยอนามัยงามเจริญ 18 ถนนพระราม 2 แขวงท่าข้าม เขตบางขุนเทียน กทม 10150,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2451 8546,-,-,1006,32,45,13.65222149,100.4472988
3110022513,โรงเรียนวัดกก,54 หมู่ 1 ถ.พระรามที่ 2 แขวงท่าข้าม เขตบางขุนเทียน,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2415 1254,-,facebook.com/watkokschoolbma,474,22,35,13.67370586,100.4493436
3110012512,โรงเรียนวัดบัวผัน,82 ซอยอนามัยงามเจริญ 25 แยก 2 แขวงท่าข้าม เขตบางขุนเทียน,1021,บางขุนเทียน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2873 8451,-,facebook.com/WatBuaPhan/,87,8,10,13.61218295,100.476833
3110012514,โรงเรียนวัดประชาบำรุง,140 ซอยเทียนทะเล 25 ถนนบางขุนเทียน-ชายทะเล แขวงท่าข้าม เขตบางขุนเทียน กทม 10150,1021,บางขุนเทียน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2452 3473,-,facebook.com/people/โรงเรียนวัดประชาบำรุง-ลูกวัว/100002188631484,404,16,22,13.56936312,100.4411308
